imuDataRxTime,odomDataRxTime,uwbDataRxTime,aX,aY,aZ,wX,wY,wZ,qX,qY,qZ,qW,vXY,angleV,imuPosX,imuPosY,uwbPosX,uwbPosY,syncPosX,syncPosY,lightHousePosX,lightHousePosY,lightHousePosZ,d1,d2,d3
1702752955.916006389,1702752955.879517136,1702752955.855932967,0.397437,-0.287304,9.69173,-0.0628506,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-13.9115,0.495833,-0.0113638,-0.000840008,0.0144,0.02,-0.1901,469,474,468
1702752955.929115641,1702752955.879517136,1702752955.855932967,0.409408,-0.270545,9.73961,-0.0628506,-0.00426106,0.0298274,0,0,0,1,0,0,0,0,-13.9115,0.495833,-0.0113638,-0.000840008,0.0144,0.02,-0.1901,469,474,468
1702752955.942992267,1702752955.921316182,1702752955.855932967,0.409408,-0.265756,9.68933,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-13.9115,0.495833,-0.0113638,-0.000840008,0.0144,0.0202,-0.19,469,474,468
1702752955.957112435,1702752955.921316182,1702752955.956880852,0.402226,-0.263362,9.73722,-0.0607201,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-14.875,3.66484,-0.013888,-0.000217495,0.0144,0.0202,-0.19,467,473,470
1702752955.970127187,1702752955.921316182,1702752955.956880852,0.407014,-0.258574,9.73482,-0.0596548,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-14.875,3.66484,-0.013888,-0.000217495,0.0145,0.0201,-0.1898,467,473,470
1702752955.985003063,1702752955.935296933,1702752955.956880852,0.395043,-0.260968,9.74679,-0.0617853,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-14.875,3.66484,-0.013888,-0.000217495,0.0145,0.0201,-0.1898,467,473,470
1702752955.998858398,1702752955.935296933,1702752955.956880852,0.373495,-0.270545,9.71567,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-14.875,3.66484,-0.013888,-0.000217495,0.0145,0.0201,-0.1897,467,473,470
1702752956.012168024,1702752955.935296933,1702752955.956880852,0.397437,-0.277727,9.70849,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-14.875,3.66484,-0.013888,-0.000217495,0.0145,0.0201,-0.1897,467,473,470
1702752956.026112901,1702752955.962295352,1702752955.956880852,0.399832,-0.28491,9.67976,-0.0607201,-0.00426106,0.0308927,0,0,0,1,0,0,0,0,-14.875,3.66484,-0.013888,-0.000217495,0.0145,0.0201,-0.1897,467,473,470
1702752956.039860610,1702752955.962295352,1702752955.956880852,0.426168,-0.275333,9.67736,-0.0607201,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-14.875,3.66484,-0.013888,-0.000217495,0.0144,0.0201,-0.1899,467,473,470
1702752956.053257737,1702752955.962295352,1702752955.956880852,0.40462,-0.272939,9.72285,-0.0617853,-0.00426106,0.0298274,0,0,0,1,0,0,0,0,-14.875,3.66484,-0.013888,-0.000217495,0.0144,0.0201,-0.1899,467,473,470
1702752956.068136238,1702752956.004258315,1702752956.056855737,0.409408,-0.282516,9.69891,-0.0607201,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-13.849,7.04974,-0.0163754,0.00105001,0.0145,0.0202,-0.1899,463,468,471
1702752956.082102115,1702752956.004258315,1702752956.056855737,0.414197,-0.265756,9.71328,-0.0607201,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-13.849,7.04974,-0.0163754,0.00105001,0.0145,0.0202,-0.1899,463,468,471
1702752956.095998574,1702752956.004258315,1702752956.056855737,0.397437,-0.260968,9.74679,-0.0628506,-0.00426106,0.0298274,0,0,0,1,0,0,0,0,-13.849,7.04974,-0.0163754,0.00105001,0.0146,0.0201,-0.1899,463,468,471
1702752956.109993909,1702752956.088331532,1702752956.056855737,0.361524,-0.282516,9.68455,-0.0617853,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-13.849,7.04974,-0.0163754,0.00105001,0.0146,0.0201,-0.1899,463,468,471
1702752956.123995369,1702752956.088331532,1702752956.056855737,0.390255,-0.253785,9.67497,-0.0628506,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-13.849,7.04974,-0.0163754,0.00105001,0.0145,0.0203,-0.1899,463,468,471
1702752956.138033287,1702752956.088331532,1702752956.056855737,0.40462,-0.25618,9.68933,-0.0617853,-0.00532632,0.0319579,0,0,0,1,0,0,0,0,-13.849,7.04974,-0.0163754,0.00105001,0.0145,0.0203,-0.1899,463,468,471
1702752956.153981622,1702752956.143421829,1702752956.056855737,0.387861,-0.275333,9.73722,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-13.849,7.04974,-0.0163754,0.00105001,0.0145,0.0203,-0.1899,463,468,471
1702752956.167919790,1702752956.143421829,1702752956.156880205,0.407014,-0.294487,9.72046,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-9.98021,-1.22057,-0.018266,0.000818205,0.0144,0.0201,-0.1899,470,471,468
1702752956.181012999,1702752956.143421829,1702752956.156880205,0.385466,-0.277727,9.69173,-0.0628506,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-9.98021,-1.22057,-0.018266,0.000818205,0.0144,0.0201,-0.1899,470,471,468
1702752956.195132293,1702752956.187396417,1702752956.156880205,0.426168,-0.277727,9.68694,-0.0607201,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-9.98021,-1.22057,-0.018266,0.000818205,0.0143,0.0202,-0.19,470,471,468
1702752956.210006127,1702752956.187396417,1702752956.156880205,0.387861,-0.28491,9.67018,-0.0628506,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-9.98021,-1.22057,-0.018266,0.000818205,0.0143,0.0202,-0.19,470,471,468
1702752956.224004379,1702752956.187396417,1702752956.156880205,0.435745,-0.282516,9.68933,-0.0607201,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-9.98021,-1.22057,-0.018266,0.000818205,0.0144,0.0202,-0.1899,470,471,468
1702752956.237280172,1702752956.215534670,1702752956.156880205,0.383072,-0.275333,9.71328,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-9.98021,-1.22057,-0.018266,0.000818205,0.0144,0.0202,-0.1899,470,471,468
1702752956.256216049,1702752956.215534670,1702752956.156880205,0.40462,-0.268151,9.7037,-0.0617853,-0.00745685,0.0298274,0,0,0,1,0,0,0,0,-9.98021,-1.22057,-0.018266,0.000818205,0.0145,0.0202,-0.1898,470,471,468
1702752956.271989092,1702752956.215534670,1702752956.256804924,0.390255,-0.282516,9.71806,-0.0617853,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-9,-1.46563,-0.0200598,0.000525337,0.0145,0.0202,-0.1898,470,470,468
1702752956.286002510,1702752956.249135548,1702752956.256804924,0.397437,-0.265756,9.69652,-0.0607201,-0.00426106,0.0298274,0,0,0,1,0,0,0,0,-9,-1.46563,-0.0200598,0.000525337,0.0144,0.0201,-0.1898,470,470,468
1702752956.298882220,1702752956.249135548,1702752956.256804924,0.42138,-0.275333,9.71088,-0.0607201,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-9,-1.46563,-0.0200598,0.000525337,0.0144,0.0201,-0.1898,470,470,468
1702752956.312863263,1702752956.291265344,1702752956.256804924,0.399832,-0.275333,9.71088,-0.0617853,-0.00745685,0.0298274,0,0,0,1,0,0,0,0,-9,-1.46563,-0.0200598,0.000525337,0.0144,0.0201,-0.1898,470,470,468
1702752956.326883681,1702752956.291265344,1702752956.256804924,0.402226,-0.270545,9.66779,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-9,-1.46563,-0.0200598,0.000525337,0.0144,0.0201,-0.19,470,470,468
1702752956.340037557,1702752956.291265344,1702752956.256804924,0.411803,-0.270545,9.67976,-0.0617853,-0.00532632,0.0319579,0,0,0,1,0,0,0,0,-9,-1.46563,-0.0200598,0.000525337,0.0144,0.0201,-0.19,470,470,468
1702752956.354025017,1702752956.332292640,1702752956.256804924,0.418985,-0.28491,9.68215,-0.0628506,-0.00426106,0.0298274,0,0,0,1,0,0,0,0,-9,-1.46563,-0.0200598,0.000525337,0.0144,0.0202,-0.1901,470,470,468
1702752956.368064977,1702752956.332292640,1702752956.355845600,0.383072,-0.272939,9.70609,-0.0617853,-0.00639159,0.0287621,0,0,0,1,0,0,0,0,-9,2.19609,-0.0219426,0.00098568,0.0144,0.0202,-0.1901,467,467,470
1702752956.382930061,1702752956.332292640,1702752956.355845600,0.395043,-0.272939,9.68694,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-9,2.19609,-0.0219426,0.00098568,0.0144,0.0203,-0.19,467,467,470
1702752956.397235146,1702752956.388382770,1702752956.355845600,0.407014,-0.277727,9.69173,-0.0617853,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-9,2.19609,-0.0219426,0.00098568,0.0144,0.0203,-0.19,467,467,470
1702752956.412102273,1702752956.388382770,1702752956.355845600,0.416591,-0.28491,9.69652,-0.0628506,-0.00745685,0.0308927,0,0,0,1,0,0,0,0,-9,2.19609,-0.0219426,0.00098568,0.0145,0.0201,-0.1898,467,467,470
1702752956.426315774,1702752956.388382770,1702752956.355845600,0.411803,-0.299275,9.71328,-0.0617853,-0.00532632,0.0319579,0,0,0,1,0,0,0,0,-9,2.19609,-0.0219426,0.00098568,0.0145,0.0201,-0.1898,467,467,470
1702752956.440884234,1702752956.432378066,1702752956.355845600,0.409408,-0.280122,9.72285,-0.0607201,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-9,2.19609,-0.0219426,0.00098568,0.0145,0.0201,-0.1898,467,467,470
1702752956.453870110,1702752956.432378066,1702752956.355845600,0.395043,-0.265756,9.70131,-0.0607201,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-9,2.19609,-0.0219426,0.00098568,0.0144,0.0201,-0.1899,467,467,470
1702752956.467859612,1702752956.432378066,1702752956.455812902,0.387861,-0.280122,9.65342,-0.0628506,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-12.9167,0.979167,-0.0247746,0.00120051,0.0144,0.0201,-0.1899,468,472,468
1702752956.480991030,1702752956.460047902,1702752956.455812902,0.380678,-0.280122,9.71806,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-12.9167,0.979167,-0.0247746,0.00120051,0.0143,0.0201,-0.1899,468,472,468
1702752956.495000656,1702752956.460047902,1702752956.455812902,0.409408,-0.260968,9.71567,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-12.9167,0.979167,-0.0247746,0.00120051,0.0143,0.0201,-0.1899,468,472,468
1702752956.509055491,1702752956.460047902,1702752956.455812902,0.433351,-0.280122,9.72285,-0.0607201,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-12.9167,0.979167,-0.0247746,0.00120051,0.0143,0.0202,-0.19,468,472,468
1702752956.522925117,1702752956.500269615,1702752956.455812902,0.418985,-0.272939,9.69891,-0.0628506,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-12.9167,0.979167,-0.0247746,0.00120051,0.0143,0.0202,-0.19,468,472,468
1702752956.536849869,1702752956.500269615,1702752956.455812902,0.409408,-0.28491,9.72285,-0.0628506,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-12.9167,0.979167,-0.0247746,0.00120051,0.0143,0.0202,-0.19,468,472,468
1702752956.550069662,1702752956.542131369,1702752956.455812902,0.440533,-0.282516,9.68215,-0.0607201,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-12.9167,0.979167,-0.0247746,0.00120051,0.0143,0.0203,-0.19,468,472,468
1702752956.564121580,1702752956.542131369,1702752956.556381329,0.407014,-0.28491,9.69173,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-8.02396,-1.70651,-0.026611,0.000808473,0.0143,0.0203,-0.19,469,468,467
1702752956.579123456,1702752956.542131369,1702752956.556381329,0.409408,-0.265756,9.68933,-0.0617853,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-8.02396,-1.70651,-0.026611,0.000808473,0.0144,0.0202,-0.1898,469,468,467
1702752956.593059291,1702752956.585226582,1702752956.556381329,0.397437,-0.270545,9.7037,-0.0607201,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-8.02396,-1.70651,-0.026611,0.000808473,0.0144,0.0202,-0.1898,469,468,467
1702752956.607038584,1702752956.585226582,1702752956.556381329,0.385466,-0.289698,9.70609,-0.0628506,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-8.02396,-1.70651,-0.026611,0.000808473,0.0145,0.0202,-0.1899,469,468,467
1702752956.621023710,1702752956.585226582,1702752956.556381329,0.395043,-0.272939,9.70131,-0.0617853,-0.00745685,0.0308927,0,0,0,1,0,0,0,0,-8.02396,-1.70651,-0.026611,0.000808473,0.0145,0.0202,-0.1899,469,468,467
1702752956.634741670,1702752956.585226582,1702752956.556381329,0.387861,-0.251391,9.70131,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-8.02396,-1.70651,-0.026611,0.000808473,0.0144,0.0202,-0.1899,469,468,467
1702752956.647862005,1702752956.626269919,1702752956.556381329,0.390255,-0.275333,9.70849,-0.0628506,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-8.02396,-1.70651,-0.026611,0.000808473,0.0144,0.0202,-0.1899,469,468,467
1702752956.660993714,1702752956.626269919,1702752956.655826547,0.407014,-0.299275,9.71088,-0.0607201,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-5.1,-0.975,-0.0278261,0.000574756,0.0144,0.0202,-0.1899,470,466,470
1702752956.675849466,1702752956.626269919,1702752956.655826547,0.368707,-0.268151,9.70609,-0.0617853,-0.00426106,0.0308927,0,0,0,1,0,0,0,0,-5.1,-0.975,-0.0278261,0.000574756,0.0145,0.0201,-0.1897,470,466,470
1702752956.688982050,1702752956.681264841,1702752956.655826547,0.411803,-0.275333,9.70849,-0.0617853,-0.00426106,0.0298274,0,0,0,1,0,0,0,0,-5.1,-0.975,-0.0278261,0.000574756,0.0145,0.0201,-0.1897,470,466,470
1702752956.702861010,1702752956.681264841,1702752956.655826547,0.414197,-0.28491,9.69412,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-5.1,-0.975,-0.0278261,0.000574756,0.0145,0.0202,-0.19,470,466,470
1702752956.716861887,1702752956.681264841,1702752956.655826547,0.409408,-0.277727,9.72525,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-5.1,-0.975,-0.0278261,0.000574756,0.0145,0.0202,-0.19,470,466,470
1702752956.730073805,1702752956.722220679,1702752956.655826547,0.392649,-0.265756,9.69173,-0.0607201,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-5.1,-0.975,-0.0278261,0.000574756,0.0144,0.0202,-0.19,470,466,470
1702752956.744941223,1702752956.722220679,1702752956.655826547,0.40462,-0.299275,9.73243,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-5.1,-0.975,-0.0278261,0.000574756,0.0144,0.0202,-0.19,470,466,470
1702752956.758192224,1702752956.722220679,1702752956.755886307,0.409408,-0.275333,9.75398,-0.0617853,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-12.925,-0.48125,-0.0310433,0.000454565,0.0144,0.0201,-0.19,469,473,467
1702752956.772997809,1702752956.750269682,1702752956.755886307,0.409408,-0.258574,9.69173,-0.0617853,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-12.925,-0.48125,-0.0310433,0.000454565,0.0144,0.0201,-0.19,469,473,467
1702752956.786879977,1702752956.750269682,1702752956.755886307,0.392649,-0.270545,9.68933,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-12.925,-0.48125,-0.0310433,0.000454565,0.0144,0.0201,-0.19,469,473,467
1702752956.799981062,1702752956.750269682,1702752956.755886307,0.407014,-0.28491,9.68933,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-12.925,-0.48125,-0.0310433,0.000454565,0.0144,0.0201,-0.1898,469,473,467
1702752956.813991563,1702752956.792142519,1702752956.755886307,0.402226,-0.268151,9.74679,-0.0607201,-0.00426106,0.0319579,0,0,0,1,0,0,0,0,-12.925,-0.48125,-0.0310433,0.000454565,0.0144,0.0201,-0.1898,469,473,467
1702752956.827992439,1702752956.792142519,1702752956.755886307,0.426168,-0.265756,9.67257,-0.0607201,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-12.925,-0.48125,-0.0310433,0.000454565,0.0143,0.02,-0.19,469,473,467
1702752956.842002358,1702752956.834130857,1702752956.755886307,0.40462,-0.28491,9.70609,-0.0607201,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-12.925,-0.48125,-0.0310433,0.000454565,0.0143,0.02,-0.19,469,473,467
1702752956.854873317,1702752956.834130857,1702752956.755886307,0.395043,-0.280122,9.72764,-0.0607201,-0.00532632,0.0319579,0,0,0,1,0,0,0,0,-12.925,-0.48125,-0.0310433,0.000454565,0.0143,0.0201,-0.1898,469,473,467
1702752956.868873610,1702752956.834130857,1702752956.855827942,0.411803,-0.280122,9.7037,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-11.9344,2.19922,-0.0341308,0.00102488,0.0143,0.0201,-0.1898,468,471,470
1702752956.882876528,1702752956.874283444,1702752956.855827942,0.409408,-0.289698,9.65582,-0.0607201,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-11.9344,2.19922,-0.0341308,0.00102488,0.0143,0.0201,-0.1898,468,471,470
1702752956.896028071,1702752956.874283444,1702752956.855827942,0.387861,-0.253785,9.68455,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-11.9344,2.19922,-0.0341308,0.00102488,0.0144,0.0201,-0.1899,468,471,470
1702752956.910871281,1702752956.874283444,1702752956.855827942,0.397437,-0.270545,9.70131,-0.0596548,-0.00532632,0.0319579,0,0,0,1,0,0,0,0,-11.9344,2.19922,-0.0341308,0.00102488,0.0144,0.0201,-0.1899,468,471,470
1702752956.924808866,1702752956.916290448,1702752956.855827942,0.385466,-0.280122,9.67497,-0.0617853,-0.00532632,0.0319579,0,0,0,1,0,0,0,0,-11.9344,2.19922,-0.0341308,0.00102488,0.0144,0.0202,-0.19,468,471,470
1702752956.938013784,1702752956.916290448,1702752956.855827942,0.380678,-0.268151,9.72285,-0.0607201,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-11.9344,2.19922,-0.0341308,0.00102488,0.0144,0.0202,-0.19,468,471,470
1702752956.952865744,1702752956.916290448,1702752956.855827942,0.390255,-0.280122,9.68933,-0.0628506,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-11.9344,2.19922,-0.0341308,0.00102488,0.0143,0.0202,-0.1901,468,471,470
1702752956.966026620,1702752956.916290448,1702752956.955853869,0.42138,-0.280122,9.73004,-0.0628506,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-5.08333,-0.240885,-0.0354906,0.000959736,0.0143,0.0202,-0.1901,472,468,473
1702752956.980030996,1702752956.958292786,1702752956.955853869,0.395043,-0.289698,9.72525,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-5.08333,-0.240885,-0.0354906,0.000959736,0.0145,0.0203,-0.1902,472,468,473
1702752956.994004456,1702752956.958292786,1702752956.955853869,0.397437,-0.282516,9.70131,-0.0617853,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-5.08333,-0.240885,-0.0354906,0.000959736,0.0145,0.0203,-0.1902,472,468,473
1702752957.008012041,1702752956.958292786,1702752956.955853869,0.411803,-0.263362,9.69891,-0.0617853,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-5.08333,-0.240885,-0.0354906,0.000959736,0.0145,0.0203,-0.1902,472,468,473
1702752957.021985792,1702752956.999695165,1702752956.955853869,0.40462,-0.265756,9.72046,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-5.08333,-0.240885,-0.0354906,0.000959736,0.0146,0.0202,-0.1899,472,468,473
1702752957.035793585,1702752956.999695165,1702752956.955853869,0.402226,-0.277727,9.73961,-0.0617853,-0.00745685,0.0308927,0,0,0,1,0,0,0,0,-5.08333,-0.240885,-0.0354906,0.000959736,0.0146,0.0202,-0.1899,472,468,473
1702752957.048975170,1702752956.999695165,1702752956.955853869,0.428562,-0.280122,9.73482,-0.0596548,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-5.08333,-0.240885,-0.0354906,0.000959736,0.0144,0.0201,-0.1899,472,468,473
1702752957.063032630,1702752957.054474546,1702752957.055876879,0.40462,-0.272939,9.72046,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-9.97604,1.70964,-0.0382663,0.00143685,0.0144,0.0201,-0.1899,468,469,470
1702752957.077003464,1702752957.054474546,1702752957.055876879,0.418985,-0.263362,9.69173,-0.0628506,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-9.97604,1.70964,-0.0382663,0.00143685,0.0142,0.0201,-0.19,468,469,470
1702752957.090751174,1702752957.054474546,1702752957.055876879,0.418985,-0.275333,9.69412,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-9.97604,1.70964,-0.0382663,0.00143685,0.0142,0.0201,-0.19,468,469,470
1702752957.103942967,1702752957.096306258,1702752957.055876879,0.402226,-0.275333,9.69173,-0.0628506,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-9.97604,1.70964,-0.0382663,0.00143685,0.0142,0.0201,-0.19,468,469,470
1702752957.117874135,1702752957.096306258,1702752957.055876879,0.416591,-0.258574,9.67257,-0.0617853,-0.00639159,0.0319579,0,0,0,1,0,0,0,0,-9.97604,1.70964,-0.0382663,0.00143685,0.0143,0.0202,-0.1899,468,469,470
1702752957.131856345,1702752957.096306258,1702752957.055876879,0.42138,-0.275333,9.68933,-0.0617853,-0.00745685,0.0308927,0,0,0,1,0,0,0,0,-9.97604,1.70964,-0.0382663,0.00143685,0.0143,0.0202,-0.1899,468,469,470
1702752957.145074971,1702752957.123265011,1702752957.055876879,0.428562,-0.306458,9.72046,-0.0617853,-0.00532632,0.0319579,0,0,0,1,0,0,0,0,-9.97604,1.70964,-0.0382663,0.00143685,0.0144,0.02,-0.1899,468,469,470
1702752957.159887264,1702752957.123265011,1702752957.155853222,0.395043,-0.268151,9.71328,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-15.8323,7.57057,-0.0428331,0.00362545,0.0144,0.02,-0.1899,465,472,473
1702752957.173991974,1702752957.123265011,1702752957.155853222,0.414197,-0.287304,9.71088,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-15.8323,7.57057,-0.0428331,0.00362545,0.0145,0.0202,-0.19,465,472,473
1702752957.187994892,1702752957.165324807,1702752957.155853222,0.385466,-0.296881,9.72525,-0.0628506,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-15.8323,7.57057,-0.0428331,0.00362545,0.0145,0.0202,-0.19,465,472,473
1702752957.202850935,1702752957.165324807,1702752957.155853222,0.40462,-0.28491,9.72525,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-15.8323,7.57057,-0.0428331,0.00362545,0.0145,0.0202,-0.19,465,472,473
1702752957.216896145,1702752957.208327269,1702752957.155853222,0.392649,-0.292093,9.71806,-0.0617853,-0.00639159,0.0308927,0,0,0,1,0,0,0,0,-15.8323,7.57057,-0.0428331,0.00362545,0.0145,0.0202,-0.19,465,472,473
1702752957.229973897,1702752957.208327269,1702752957.155853222,0.409408,-0.292093,9.69412,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-15.8323,7.57057,-0.0428331,0.00362545,0.0145,0.0202,-0.19,465,472,473
1702752957.243949106,1702752957.208327269,1702752957.155853222,0.416591,-0.260968,9.72285,-0.0639159,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-15.8323,7.57057,-0.0428331,0.00362545,0.0145,0.02,-0.1899,465,472,473
1702752957.257887858,1702752957.249190065,1702752957.255861357,0.402226,-0.287304,9.71328,-0.0628506,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-7.05417,-3.39896,-0.0449299,0.00260788,0.0145,0.02,-0.1899,468,466,464
1702752957.271912651,1702752957.249190065,1702752957.255861357,0.407014,-0.292093,9.69412,-0.0628506,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-7.05417,-3.39896,-0.0449299,0.00260788,0.0145,0.02,-0.19,468,466,464
1702752957.285034735,1702752957.249190065,1702752957.255861357,0.411803,-0.301669,9.69652,-0.0617853,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-7.05417,-3.39896,-0.0449299,0.00260788,0.0145,0.02,-0.19,468,466,464
1702752957.298993612,1702752957.291210778,1702752957.255861357,0.416591,-0.275333,9.71328,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-7.05417,-3.39896,-0.0449299,0.00260788,0.0145,0.02,-0.19,468,466,464
1702752957.312912238,1702752957.291210778,1702752957.255861357,0.409408,-0.268151,9.69173,-0.0617853,-0.00639159,0.0298274,0,0,0,1,0,0,0,0,-7.05417,-3.39896,-0.0449299,0.00260788,0.0145,0.02,-0.19,468,466,464
1702752957.326716240,1702752957.291210778,1702752957.255861357,0.399832,-0.272939,9.75877,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-7.05417,-3.39896,-0.0449299,0.00260788,0.0145,0.02,-0.19,468,466,464
1702752957.339871283,1702752957.291210778,1702752957.255861357,0.399832,-0.287304,9.67976,-0.0628506,-0.00426106,0.0308927,0,0,0,1,0,0,0,0,-7.05417,-3.39896,-0.0449299,0.00260788,0.0144,0.02,-0.1899,468,466,464
1702752957.354003409,1702752957.326716240,1702752957.255861357,0.411803,-0.277727,9.69412,-0.0617853,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-7.05417,-3.39896,-0.0449299,0.00260788,0.0144,0.02,-0.1899,468,466,464
1702752957.367741202,1702752957.326716240,1702752957.355862201,0.390255,-0.292093,9.65821,-0.0617853,-0.00532632,0.0308927,0,0,0,1,0,0,0,0,-10.9417,3.40417,-0.0482966,0.00365883,0.0144,0.02,-0.19,465,467,469
1702752957.381733328,1702752957.326716240,1702752957.355862201,0.385466,-0.270545,9.67497,-0.0607201,-0.00532632,0.0298274,0,0,0,1,0,0,0,0,-10.9417,3.40417,-0.0482966,0.00365883,0.0144,0.02,-0.19,465,467,469
1702752957.394974996,1702752957.332273657,1702752957.355862201,0.37589,-0.280122,9.70131,-0.0607201,-0.00532632,0.0298274,-0.000867146,0.00038331,1.2156e-06,1,0,0,0,0,-10.9417,3.40417,-0.0482966,0.00365883,0.0144,0.02,-0.19,465,467,469
1702752957.408846081,1702752957.332273657,1702752957.355862201,0.37589,-0.280122,9.71088,-0.0617853,-0.00532632,0.0308927,-0.000867146,0.00038331,1.2156e-06,1,0,0,0,0,-10.9417,3.40417,-0.0482966,0.00365883,0.0144,0.0202,-0.1899,465,467,469
1702752957.422877291,1702752957.332273657,1702752957.355862201,0.399832,-0.270545,9.70609,-0.0617853,-0.00426106,0.0298274,-0.000867146,0.00038331,1.2156e-06,1,0,0,0,0,-10.9417,3.40417,-0.0482966,0.00365883,0.0144,0.0202,-0.1899,465,467,469
